payment_id,customer_id,amount,payment_method,failure_reason,previous_payments,previous_failures,days_since_last_payment,subscription,hour,is_weekend,recovered
PAY07751,CUST1595,1337,wallet,authentication_failed,30,1,2,0,7,0,1
PAY07752,CUST0873,4657,upi,insufficient_balance,0,3,51,1,5,1,0
PAY07753,CUST2064,18655,wallet,insufficient_balance,1,8,11,1,19,0,0
PAY07754,CUST0810,22555,card,insufficient_balance,23,4,16,0,12,0,1
PAY07755,CUST2080,47226,netbanking,authentication_failed,16,0,35,0,9,1,1
PAY07756,CUST0409,41288,card,authentication_failed,13,8,71,0,18,0,1
PAY07757,CUST0299,4372,netbanking,insufficient_balance,20,6,63,1,16,1,1
PAY07758,CUST0958,12818,netbanking,bank_decline,12,7,54,1,16,0,1
PAY07759,CUST2523,13714,card,network_timeout,23,7,26,1,0,0,0
PAY07760,CUST2069,29786,wallet,expired_card,27,6,34,0,16,1,0
PAY07761,CUST0070,34494,upi,expired_card,21,7,3,1,8,1,1
PAY07762,CUST1427,16727,upi,technical_error,7,5,81,1,20,1,1
PAY07763,CUST0705,6488,card,technical_error,8,3,69,0,11,1,1
PAY07764,CUST2811,29934,netbanking,authentication_failed,16,8,29,0,3,1,1
PAY07765,CUST0203,35207,card,authentication_failed,14,5,28,0,21,1,0
PAY07766,CUST1540,29685,wallet,network_timeout,30,0,90,1,5,1,1
PAY07767,CUST0164,38764,upi,technical_error,13,5,37,1,20,0,1
PAY07768,CUST2794,49322,upi,technical_error,20,0,46,0,13,0,1
PAY07769,CUST1032,29179,card,authentication_failed,12,7,64,0,8,1,0
PAY07770,CUST2671,43698,card,expired_card,20,4,32,1,4,0,0
PAY07771,CUST1519,33829,upi,expired_card,18,1,36,0,17,1,1
PAY07772,CUST1061,21487,upi,network_timeout,20,8,73,0,3,0,0
PAY07773,CUST1420,34261,wallet,bank_decline,24,8,51,1,12,0,0
PAY07774,CUST2252,18423,card,bank_decline,10,7,8,1,3,1,0
PAY07775,CUST2260,44378,wallet,expired_card,30,1,3,1,12,1,1
PAY07776,CUST0795,8600,wallet,insufficient_balance,27,4,54,0,1,0,1
PAY07777,CUST1394,49483,wallet,technical_error,23,6,43,0,10,1,1
PAY07778,CUST2260,25236,wallet,bank_decline,14,3,54,0,7,0,1
PAY07779,CUST0396,7388,upi,expired_card,10,8,54,0,11,1,1
PAY07780,CUST1977,40159,netbanking,expired_card,22,1,69,1,2,1,1
PAY07781,CUST2101,13432,upi,bank_decline,23,6,18,0,16,0,0
PAY07782,CUST0899,31883,card,network_timeout,11,6,1,0,6,0,1
PAY07783,CUST2828,39887,card,expired_card,14,3,19,1,5,0,0
PAY07784,CUST1117,12559,wallet,expired_card,30,8,12,0,13,0,0
PAY07785,CUST1409,37674,wallet,authentication_failed,19,7,8,1,2,0,0
PAY07786,CUST1100,43994,wallet,bank_decline,14,1,49,0,3,1,1
PAY07787,CUST2521,13099,card,technical_error,25,6,18,1,16,1,1
PAY07788,CUST0456,6222,card,technical_error,5,8,29,1,22,1,0
PAY07789,CUST0151,8659,wallet,authentication_failed,22,0,85,0,10,1,1
PAY07790,CUST1156,41660,upi,expired_card,20,4,7,1,17,1,1
PAY07791,CUST0652,193,netbanking,technical_error,24,5,80,1,19,0,1
PAY07792,CUST2064,32564,wallet,bank_decline,21,5,55,1,10,0,1
PAY07793,CUST2133,26925,wallet,technical_error,16,1,39,1,20,0,1
PAY07794,CUST2424,8626,netbanking,network_timeout,27,3,25,1,6,0,1
PAY07795,CUST0710,26003,netbanking,network_timeout,16,1,76,1,9,1,1
PAY07796,CUST2303,37492,card,insufficient_balance,0,8,37,0,14,0,0
PAY07797,CUST1461,40089,card,technical_error,30,2,11,1,15,1,1
PAY07798,CUST1054,46285,netbanking,authentication_failed,16,2,72,1,2,0,1
PAY07799,CUST0052,20621,upi,authentication_failed,28,8,57,0,1,0,0
PAY07800,CUST2355,3223,wallet,insufficient_balance,9,6,47,0,2,0,0
PAY07801,CUST0621,23217,wallet,insufficient_balance,8,4,28,1,13,0,1
PAY07802,CUST2497,10339,card,bank_decline,13,5,33,1,13,1,1
PAY07803,CUST2030,3630,upi,bank_decline,1,7,6,0,1,1,1
PAY07804,CUST2933,24025,wallet,expired_card,7,8,67,0,10,1,0
PAY07805,CUST2276,16805,upi,bank_decline,2,1,60,0,21,1,0
PAY07806,CUST2854,42205,wallet,technical_error,3,1,60,0,16,1,1
PAY07807,CUST1348,33188,card,expired_card,17,1,67,1,4,0,1
PAY07808,CUST2466,13560,wallet,technical_error,8,0,64,1,2,1,1
PAY07809,CUST1954,5279,netbanking,bank_decline,26,2,13,0,1,0,1
PAY07810,CUST1059,32027,card,technical_error,24,4,5,1,20,1,1
PAY07811,CUST1775,33910,netbanking,technical_error,1,0,24,1,0,1,1
PAY07812,CUST0260,19930,wallet,insufficient_balance,18,1,6,0,14,1,1
PAY07813,CUST0711,14336,wallet,technical_error,6,7,83,1,4,0,1
PAY07814,CUST0454,47527,netbanking,bank_decline,0,1,18,1,21,0,1
PAY07815,CUST1517,26766,upi,technical_error,4,6,49,0,7,1,0
PAY07816,CUST0549,3521,card,insufficient_balance,9,2,13,1,22,1,1
PAY07817,CUST1791,15120,card,insufficient_balance,22,8,50,0,16,0,1
PAY07818,CUST0333,36209,card,insufficient_balance,3,6,88,1,6,1,1
PAY07819,CUST2417,4622,upi,authentication_failed,11,8,23,1,7,1,0
PAY07820,CUST1155,29369,upi,expired_card,10,1,77,1,17,0,1
PAY07821,CUST2965,14292,upi,technical_error,3,7,19,0,4,0,0
PAY07822,CUST2635,14849,upi,authentication_failed,22,7,40,1,2,0,1
PAY07823,CUST2171,31050,card,expired_card,29,5,36,1,0,1,1
PAY07824,CUST2823,19584,wallet,expired_card,11,3,23,1,3,0,0
PAY07825,CUST1725,40704,card,bank_decline,1,2,82,1,18,0,1
PAY07826,CUST1137,44301,card,network_timeout,22,7,12,1,17,1,0
PAY07827,CUST2107,37125,wallet,bank_decline,24,5,26,1,0,0,0
PAY07828,CUST1131,20638,netbanking,expired_card,15,4,17,1,11,0,1
PAY07829,CUST1909,14164,wallet,insufficient_balance,5,6,88,1,6,1,0
PAY07830,CUST0604,16857,netbanking,expired_card,18,7,15,0,5,1,0
PAY07831,CUST2424,20709,card,expired_card,20,3,53,0,1,0,1
PAY07832,CUST2375,6417,upi,expired_card,22,8,47,0,9,0,0
PAY07833,CUST0551,39520,wallet,network_timeout,16,5,30,1,0,1,1
PAY07834,CUST2718,17137,card,network_timeout,6,7,34,1,15,0,0
PAY07835,CUST1755,14690,wallet,bank_decline,19,2,33,1,2,0,1
PAY07836,CUST1356,47295,upi,network_timeout,17,0,37,1,15,1,1
PAY07837,CUST0106,21569,card,authentication_failed,22,5,13,1,18,1,1
PAY07838,CUST2479,936,wallet,network_timeout,7,5,53,0,14,0,0
PAY07839,CUST1578,5043,card,authentication_failed,11,0,7,0,15,0,1
PAY07840,CUST2540,41304,netbanking,insufficient_balance,14,2,71,0,14,1,0
PAY07841,CUST1074,498,netbanking,bank_decline,18,7,46,0,2,0,0
PAY07842,CUST1485,48435,netbanking,expired_card,30,1,53,1,6,0,1
PAY07843,CUST2825,42108,upi,technical_error,17,3,49,1,0,0,1
PAY07844,CUST2430,29926,netbanking,network_timeout,27,8,70,1,17,0,1
PAY07845,CUST2262,45142,wallet,authentication_failed,11,7,12,1,5,0,0
PAY07846,CUST0213,45113,wallet,expired_card,22,5,60,1,20,0,0
PAY07847,CUST1555,20851,netbanking,network_timeout,23,3,0,0,23,0,0
PAY07848,CUST0660,10854,card,bank_decline,9,6,22,0,13,1,0
PAY07849,CUST2000,11371,upi,bank_decline,24,1,75,1,22,0,1
PAY07850,CUST2964,1998,upi,technical_error,22,2,76,1,6,0,1
PAY07851,CUST0724,28646,netbanking,technical_error,27,2,71,0,7,0,1
PAY07852,CUST1420,7132,upi,insufficient_balance,23,6,40,0,22,1,0
PAY07853,CUST1896,11542,upi,expired_card,14,8,25,1,7,1,1
PAY07854,CUST2176,7117,upi,insufficient_balance,0,5,88,0,4,1,1
PAY07855,CUST0567,27993,card,network_timeout,2,1,69,0,5,0,1
PAY07856,CUST0068,31567,upi,technical_error,16,8,84,0,2,0,1
PAY07857,CUST0682,5821,upi,expired_card,20,3,87,1,11,0,1
PAY07858,CUST0390,4044,card,network_timeout,14,4,42,0,1,1,1
PAY07859,CUST2884,3457,card,technical_error,29,1,8,1,3,1,1
PAY07860,CUST2067,1943,netbanking,authentication_failed,3,1,88,0,10,0,1
PAY07861,CUST2721,45984,netbanking,network_timeout,5,2,43,0,2,0,1
PAY07862,CUST0683,33108,wallet,expired_card,1,8,23,1,14,0,0
PAY07863,CUST0800,37200,card,technical_error,15,3,71,0,14,0,1
PAY07864,CUST1165,39759,upi,bank_decline,29,1,76,0,1,1,0
PAY07865,CUST1516,7363,netbanking,network_timeout,8,6,90,0,15,1,1
PAY07866,CUST1678,4308,card,technical_error,11,8,29,1,17,0,0
PAY07867,CUST1390,39169,card,insufficient_balance,14,5,29,1,23,0,1
PAY07868,CUST1234,31098,card,expired_card,5,3,87,0,23,1,0
PAY07869,CUST1952,22224,card,technical_error,27,1,61,0,11,1,1
PAY07870,CUST0785,42481,wallet,expired_card,26,0,80,1,16,1,1
PAY07871,CUST2073,36317,card,network_timeout,17,5,44,1,15,0,1
PAY07872,CUST1929,1633,wallet,bank_decline,11,7,54,1,4,1,0
PAY07873,CUST0293,3923,wallet,network_timeout,30,0,36,0,1,0,0
PAY07874,CUST0086,31083,upi,authentication_failed,23,5,29,1,16,0,0
PAY07875,CUST2051,4392,netbanking,technical_error,26,7,68,0,0,1,1
PAY07876,CUST2670,36885,wallet,network_timeout,29,6,77,0,1,1,1
PAY07877,CUST1006,17179,wallet,expired_card,10,0,56,1,16,0,1
PAY07878,CUST1059,19704,netbanking,insufficient_balance,24,4,35,1,23,0,1
PAY07879,CUST1638,26239,upi,bank_decline,24,3,76,1,3,0,0
PAY07880,CUST2927,15058,upi,insufficient_balance,8,4,10,1,10,0,1
PAY07881,CUST2351,48655,upi,bank_decline,14,7,86,1,2,0,0
PAY07882,CUST1514,35056,wallet,network_timeout,29,6,2,0,2,0,1
PAY07883,CUST0428,7738,upi,authentication_failed,20,7,64,1,2,1,0
PAY07884,CUST2697,39792,wallet,authentication_failed,22,8,82,0,18,0,1
PAY07885,CUST0240,37734,card,bank_decline,30,7,18,1,17,1,0
PAY07886,CUST0200,3495,card,bank_decline,30,2,81,1,0,1,0
PAY07887,CUST1673,46289,wallet,authentication_failed,12,0,42,0,13,0,1
PAY07888,CUST0748,23914,netbanking,authentication_failed,5,8,66,1,6,1,0
PAY07889,CUST2615,36714,netbanking,network_timeout,14,0,33,0,18,0,1
PAY07890,CUST0711,17679,card,bank_decline,30,1,63,1,4,0,1
PAY07891,CUST2042,37461,wallet,insufficient_balance,1,0,42,0,6,0,1
PAY07892,CUST0475,44350,upi,expired_card,3,8,54,1,14,0,0
PAY07893,CUST1059,34718,netbanking,authentication_failed,24,5,5,0,6,0,0
PAY07894,CUST1018,29578,netbanking,authentication_failed,8,7,15,1,12,1,0
PAY07895,CUST0213,14402,wallet,network_timeout,10,0,1,1,8,0,1
PAY07896,CUST2092,9862,wallet,technical_error,4,0,10,0,1,0,0
PAY07897,CUST2939,7147,netbanking,insufficient_balance,12,2,6,1,21,1,1
PAY07898,CUST2807,31021,netbanking,authentication_failed,25,7,40,1,3,1,1
PAY07899,CUST2457,29493,upi,expired_card,0,0,55,1,7,1,1
PAY07900,CUST1404,33831,wallet,authentication_failed,20,4,75,0,21,0,0
PAY07901,CUST0490,41558,netbanking,network_timeout,3,0,81,0,15,0,1
PAY07902,CUST0321,15049,netbanking,bank_decline,2,0,75,0,22,1,0
PAY07903,CUST1742,47233,card,bank_decline,13,5,64,0,16,0,0
PAY07904,CUST1907,24852,card,bank_decline,2,7,9,0,11,1,0
PAY07905,CUST2822,3725,wallet,expired_card,17,4,73,0,19,0,1
PAY07906,CUST2745,31469,upi,bank_decline,8,0,70,0,8,1,0
PAY07907,CUST1257,13674,netbanking,network_timeout,5,8,66,1,22,1,1
PAY07908,CUST2432,39052,card,network_timeout,16,7,57,0,15,1,0
PAY07909,CUST1789,24866,upi,expired_card,15,0,24,0,17,1,1
PAY07910,CUST2130,13330,upi,network_timeout,0,7,26,1,10,1,1
PAY07911,CUST0956,29258,card,network_timeout,3,2,50,0,16,1,0
PAY07912,CUST2655,9038,upi,expired_card,18,7,52,0,19,0,0
PAY07913,CUST1271,35158,wallet,bank_decline,20,6,5,0,7,0,0
PAY07914,CUST0092,46869,wallet,insufficient_balance,8,5,25,0,3,1,1
PAY07915,CUST2018,7061,upi,bank_decline,10,2,23,1,3,0,1
PAY07916,CUST1649,34841,netbanking,bank_decline,13,6,45,1,11,1,0
PAY07917,CUST0134,18676,upi,authentication_failed,22,1,82,0,6,1,1
PAY07918,CUST1094,38314,wallet,insufficient_balance,13,4,46,1,15,0,1
PAY07919,CUST0654,5257,upi,expired_card,19,8,57,1,20,1,0
PAY07920,CUST0307,21170,netbanking,bank_decline,26,2,15,0,2,0,1
PAY07921,CUST1014,38284,wallet,technical_error,29,3,75,0,5,0,1
PAY07922,CUST2363,29669,wallet,bank_decline,23,2,22,0,15,0,0
PAY07923,CUST2635,5130,upi,expired_card,0,3,24,1,13,1,0
PAY07924,CUST2492,18975,upi,bank_decline,17,3,54,1,15,1,1
PAY07925,CUST1214,32235,upi,insufficient_balance,30,4,42,1,3,1,0
PAY07926,CUST1498,17879,wallet,technical_error,8,7,20,1,21,1,1
PAY07927,CUST0174,17174,card,authentication_failed,5,8,11,1,15,0,1
PAY07928,CUST1991,6008,wallet,technical_error,18,4,34,1,5,0,0
PAY07929,CUST2387,24906,upi,insufficient_balance,8,7,5,0,9,0,1
PAY07930,CUST2396,44771,netbanking,expired_card,30,4,60,0,5,0,1
PAY07931,CUST0150,29000,upi,network_timeout,12,8,5,0,12,0,0
PAY07932,CUST1106,9341,upi,technical_error,20,7,81,1,12,1,0
PAY07933,CUST1311,13078,upi,technical_error,18,8,28,0,17,1,1
PAY07934,CUST2873,22418,card,expired_card,16,8,38,0,18,1,0
PAY07935,CUST2101,12119,netbanking,bank_decline,26,4,87,0,2,0,0
PAY07936,CUST0952,47639,netbanking,bank_decline,14,0,89,0,13,0,1
PAY07937,CUST1731,39549,upi,technical_error,25,4,62,0,16,0,1
PAY07938,CUST0121,49945,wallet,insufficient_balance,15,0,87,1,5,0,1
PAY07939,CUST2303,24486,card,technical_error,4,2,50,0,12,0,1
PAY07940,CUST1257,3115,netbanking,expired_card,12,4,78,1,19,0,1
PAY07941,CUST0459,31297,netbanking,insufficient_balance,26,4,7,0,2,1,1
PAY07942,CUST1500,23835,card,expired_card,18,3,41,1,17,0,0
PAY07943,CUST1182,6235,upi,bank_decline,30,7,3,0,23,1,1
PAY07944,CUST0982,12785,wallet,technical_error,29,2,84,0,18,0,1
PAY07945,CUST2434,8248,upi,insufficient_balance,16,1,10,1,8,0,1
PAY07946,CUST0227,32588,netbanking,insufficient_balance,24,2,49,0,17,1,1
PAY07947,CUST0869,11056,upi,authentication_failed,15,6,5,0,10,1,1
PAY07948,CUST1942,9182,netbanking,expired_card,28,2,36,1,5,0,1
PAY07949,CUST0645,27874,netbanking,bank_decline,4,8,31,0,7,1,1
PAY07950,CUST0967,10493,wallet,network_timeout,24,3,23,0,4,1,1
PAY07951,CUST1353,24706,card,bank_decline,20,5,67,0,9,1,1
PAY07952,CUST2751,4793,wallet,insufficient_balance,0,8,89,0,23,0,0
PAY07953,CUST2943,48843,upi,expired_card,23,2,35,0,5,1,1
PAY07954,CUST0928,23444,wallet,expired_card,5,2,65,0,4,0,1
PAY07955,CUST2538,14542,wallet,expired_card,19,8,4,0,19,0,1
PAY07956,CUST2503,15206,wallet,bank_decline,14,8,47,0,8,1,0
PAY07957,CUST1408,17770,netbanking,expired_card,8,4,18,1,7,1,0
PAY07958,CUST0602,28173,upi,insufficient_balance,25,3,26,1,17,0,0
PAY07959,CUST0831,31897,netbanking,expired_card,22,7,81,0,15,1,0
PAY07960,CUST0379,15295,upi,network_timeout,3,6,42,0,3,0,0
PAY07961,CUST1721,16632,netbanking,bank_decline,22,6,56,1,14,0,1
PAY07962,CUST1452,31405,card,bank_decline,2,5,79,0,20,0,0
PAY07963,CUST0943,14944,upi,expired_card,12,2,80,1,10,0,1
PAY07964,CUST0502,13588,netbanking,technical_error,9,1,7,0,23,1,1
PAY07965,CUST0341,5214,upi,bank_decline,6,2,3,0,4,0,0
PAY07966,CUST0341,29924,upi,technical_error,5,2,80,1,1,1,1
PAY07967,CUST2208,25912,wallet,bank_decline,7,0,61,0,19,1,1
PAY07968,CUST1163,35747,wallet,insufficient_balance,29,8,57,1,13,0,1
PAY07969,CUST2360,11179,netbanking,technical_error,25,1,11,0,4,1,1
PAY07970,CUST2384,42680,upi,technical_error,27,3,40,0,18,0,0
PAY07971,CUST0600,29150,netbanking,insufficient_balance,4,6,77,1,16,1,1
PAY07972,CUST0783,45139,upi,network_timeout,22,1,31,0,12,1,1
PAY07973,CUST0808,13309,upi,insufficient_balance,19,6,77,0,3,1,1
PAY07974,CUST1558,20357,card,network_timeout,10,1,49,1,22,1,1
PAY07975,CUST1692,21938,upi,insufficient_balance,19,6,47,1,17,0,1
PAY07976,CUST1772,38418,card,network_timeout,16,0,0,1,14,0,1
PAY07977,CUST0816,12376,upi,bank_decline,1,0,67,1,21,0,0
PAY07978,CUST2307,5399,upi,authentication_failed,8,7,31,0,0,1,1
PAY07979,CUST0872,36943,upi,network_timeout,24,2,79,0,9,1,1
PAY07980,CUST0661,33056,upi,insufficient_balance,23,6,15,1,1,0,0
PAY07981,CUST0086,43603,wallet,insufficient_balance,23,8,79,0,22,0,1
PAY07982,CUST0281,8384,card,network_timeout,3,5,12,0,13,0,1
PAY07983,CUST2456,32222,netbanking,technical_error,15,0,36,0,22,0,1
PAY07984,CUST2383,28778,wallet,authentication_failed,12,6,85,0,3,0,0
PAY07985,CUST0207,39646,netbanking,expired_card,6,1,76,1,4,0,1
PAY07986,CUST0880,25243,netbanking,authentication_failed,25,3,21,1,2,1,0
PAY07987,CUST1973,45593,upi,authentication_failed,21,5,1,1,12,0,0
PAY07988,CUST0804,15054,upi,bank_decline,29,5,5,1,9,1,1
PAY07989,CUST2108,14658,card,bank_decline,29,4,74,0,13,0,1
PAY07990,CUST0302,26198,card,bank_decline,22,8,60,1,7,0,1
PAY07991,CUST1987,13213,wallet,insufficient_balance,4,5,61,1,17,1,0
PAY07992,CUST2174,15893,wallet,insufficient_balance,19,1,56,0,3,0,1
PAY07993,CUST2103,40379,card,network_timeout,4,5,56,0,5,0,1
PAY07994,CUST0951,44505,netbanking,technical_error,13,2,27,1,4,0,1
PAY07995,CUST0933,19217,upi,insufficient_balance,13,4,9,0,3,1,1
PAY07996,CUST2605,18101,upi,insufficient_balance,28,0,46,1,12,1,1
PAY07997,CUST1794,29721,wallet,network_timeout,23,6,13,0,11,0,1
PAY07998,CUST1991,17013,upi,expired_card,5,1,3,1,7,0,1
PAY07999,CUST2860,37265,card,insufficient_balance,22,1,55,1,8,1,1
PAY08000,CUST1770,33987,card,insufficient_balance,26,6,85,1,9,1,1
PAY08001,CUST0455,41375,card,bank_decline,26,6,84,1,3,0,1
PAY08002,CUST1149,32319,wallet,authentication_failed,17,5,88,1,12,1,1
PAY08003,CUST1238,28138,upi,bank_decline,11,0,23,0,15,1,1
PAY08004,CUST2861,19591,wallet,technical_error,24,4,69,0,10,1,0
PAY08005,CUST1284,30758,wallet,insufficient_balance,9,4,57,0,1,0,1
PAY08006,CUST0447,12654,wallet,authentication_failed,12,8,31,1,5,0,1
PAY08007,CUST0961,31889,upi,authentication_failed,8,2,5,1,13,1,1
PAY08008,CUST0932,20617,upi,network_timeout,20,7,81,0,10,1,1
PAY08009,CUST0551,24871,wallet,bank_decline,18,8,24,0,1,0,0
PAY08010,CUST2956,49044,card,insufficient_balance,1,4,24,0,1,1,1
PAY08011,CUST1900,37098,card,authentication_failed,0,1,16,0,11,0,0
PAY08012,CUST0740,16230,netbanking,network_timeout,27,5,47,1,0,1,1
PAY08013,CUST0661,31919,card,technical_error,3,0,49,0,2,1,1
PAY08014,CUST1167,18168,card,bank_decline,12,7,48,1,22,1,0
PAY08015,CUST0575,41805,card,authentication_failed,27,6,41,0,12,1,1
PAY08016,CUST0350,8772,wallet,expired_card,27,4,60,0,15,0,0
PAY08017,CUST1117,10866,card,expired_card,3,5,18,0,17,1,0
PAY08018,CUST1797,49313,wallet,network_timeout,24,0,0,1,8,1,1
PAY08019,CUST0230,26762,upi,expired_card,20,7,51,0,21,0,0
PAY08020,CUST2110,43020,card,insufficient_balance,6,5,38,0,20,0,0
PAY08021,CUST1762,3159,wallet,insufficient_balance,0,3,63,1,1,0,1
PAY08022,CUST2614,2657,wallet,network_timeout,14,3,60,0,12,1,0
PAY08023,CUST2200,2941,upi,network_timeout,13,7,55,0,14,0,0
PAY08024,CUST1101,25297,wallet,network_timeout,1,5,42,0,23,0,1
PAY08025,CUST2392,38065,netbanking,technical_error,6,4,34,0,20,1,1
PAY08026,CUST0350,23954,card,insufficient_balance,25,8,56,0,13,0,1
PAY08027,CUST0571,21361,netbanking,expired_card,14,4,13,1,23,1,0
PAY08028,CUST2594,2948,card,bank_decline,12,0,29,1,7,1,1
PAY08029,CUST0055,38248,card,authentication_failed,24,6,10,1,18,0,1
PAY08030,CUST0506,16180,upi,insufficient_balance,12,3,37,1,5,0,0
PAY08031,CUST1101,43743,upi,insufficient_balance,5,6,32,1,8,1,1
PAY08032,CUST2092,6347,wallet,expired_card,18,4,53,0,10,0,0
PAY08033,CUST2604,33152,wallet,technical_error,3,5,78,0,11,1,1
PAY08034,CUST1911,19869,card,authentication_failed,15,4,73,0,14,0,1
PAY08035,CUST1736,1175,card,insufficient_balance,11,7,7,1,0,0,0
PAY08036,CUST2852,40514,upi,insufficient_balance,8,8,74,1,2,1,1
PAY08037,CUST1950,3470,wallet,bank_decline,11,6,42,0,0,0,0
PAY08038,CUST0748,7516,wallet,technical_error,14,6,38,1,0,1,0
PAY08039,CUST2825,36588,wallet,authentication_failed,0,1,51,1,12,0,1
PAY08040,CUST0581,20442,wallet,bank_decline,4,5,52,1,2,0,1
PAY08041,CUST1523,4455,wallet,insufficient_balance,16,0,22,1,3,1,0
PAY08042,CUST0734,10070,netbanking,bank_decline,9,6,75,1,16,1,0
PAY08043,CUST0502,13892,wallet,technical_error,2,4,69,0,20,1,1
PAY08044,CUST1092,48191,wallet,insufficient_balance,29,5,87,0,1,0,0
PAY08045,CUST1844,9081,card,bank_decline,3,4,15,0,4,0,0
PAY08046,CUST0740,40082,card,expired_card,16,8,64,1,2,0,0
PAY08047,CUST1601,41599,upi,bank_decline,20,3,11,0,22,1,1
PAY08048,CUST2397,16827,wallet,network_timeout,14,8,8,0,19,1,1
PAY08049,CUST0525,7209,upi,technical_error,30,5,20,0,5,0,0
PAY08050,CUST0499,4393,netbanking,insufficient_balance,27,3,10,0,11,1,1
PAY08051,CUST1979,38243,wallet,authentication_failed,23,0,32,0,2,0,1
PAY08052,CUST0071,24922,card,expired_card,26,3,74,1,9,0,1
PAY08053,CUST2903,11039,netbanking,expired_card,26,1,16,0,17,1,0
PAY08054,CUST2852,34300,netbanking,insufficient_balance,2,0,56,1,18,0,1
PAY08055,CUST1077,34670,wallet,bank_decline,26,4,22,1,6,0,0
PAY08056,CUST0026,38435,upi,network_timeout,26,1,68,1,1,1,1
PAY08057,CUST2610,39323,upi,insufficient_balance,24,2,34,0,2,0,1
PAY08058,CUST1546,11425,card,network_timeout,24,6,69,0,14,0,1
PAY08059,CUST0704,34084,card,technical_error,14,5,80,0,14,1,1
PAY08060,CUST0616,4961,card,bank_decline,13,5,82,0,21,1,1
PAY08061,CUST1744,23802,netbanking,insufficient_balance,8,0,6,0,13,1,1
PAY08062,CUST0339,27103,card,bank_decline,4,7,56,1,7,1,0
PAY08063,CUST1062,13865,card,authentication_failed,20,6,12,0,17,1,1
PAY08064,CUST2419,33993,card,expired_card,24,2,83,0,16,1,1
PAY08065,CUST2362,11913,upi,network_timeout,29,0,37,1,19,0,0
PAY08066,CUST0643,38228,netbanking,bank_decline,25,8,79,1,12,0,0
PAY08067,CUST1670,27042,card,network_timeout,17,5,59,0,23,0,1
PAY08068,CUST0384,1432,upi,network_timeout,29,7,29,1,17,1,1
PAY08069,CUST1646,21177,netbanking,authentication_failed,28,7,14,1,10,1,1
PAY08070,CUST0677,37258,card,insufficient_balance,8,1,83,0,17,1,1
PAY08071,CUST1285,4806,wallet,bank_decline,15,3,83,1,4,1,1
PAY08072,CUST0698,22679,card,bank_decline,30,3,44,0,3,0,0
PAY08073,CUST0481,45834,netbanking,network_timeout,21,0,3,0,5,0,1
PAY08074,CUST2980,18015,wallet,network_timeout,6,1,12,0,6,1,1
PAY08075,CUST2130,1820,wallet,bank_decline,27,1,7,0,5,0,0
PAY08076,CUST2809,16730,netbanking,authentication_failed,18,3,65,1,19,1,1
PAY08077,CUST2496,24781,upi,technical_error,21,4,41,0,10,1,1
PAY08078,CUST1602,35937,card,technical_error,13,6,22,0,23,0,1
PAY08079,CUST0038,12583,wallet,insufficient_balance,12,3,59,1,15,0,1
PAY08080,CUST2123,4671,netbanking,network_timeout,22,8,90,0,23,1,1
PAY08081,CUST2028,35544,upi,insufficient_balance,24,6,67,0,13,0,1
PAY08082,CUST1191,45499,netbanking,bank_decline,8,5,46,1,11,0,0
PAY08083,CUST0273,4137,card,insufficient_balance,13,6,71,1,9,0,1
PAY08084,CUST1944,21012,wallet,network_timeout,8,8,76,0,5,1,1
PAY08085,CUST1433,8713,card,authentication_failed,12,5,25,1,18,1,1
PAY08086,CUST1129,29687,netbanking,network_timeout,2,5,70,1,13,1,1
PAY08087,CUST2367,11354,wallet,insufficient_balance,11,4,42,0,16,0,0
PAY08088,CUST2965,9864,netbanking,network_timeout,26,2,24,0,16,0,1
PAY08089,CUST0559,10723,netbanking,insufficient_balance,19,7,13,1,1,0,1
PAY08090,CUST0196,9834,upi,technical_error,9,1,39,0,21,0,0
PAY08091,CUST0253,37355,netbanking,network_timeout,3,7,61,1,19,0,0
PAY08092,CUST2324,11564,upi,insufficient_balance,9,5,12,0,0,1,1
PAY08093,CUST2868,46681,wallet,network_timeout,21,2,37,0,2,1,1
PAY08094,CUST2367,40012,upi,expired_card,23,7,82,1,14,1,1
PAY08095,CUST0586,39949,wallet,expired_card,23,6,56,0,0,1,0
PAY08096,CUST0602,7828,wallet,technical_error,5,1,82,0,15,0,0
PAY08097,CUST2926,3741,wallet,authentication_failed,16,4,50,1,5,1,1
PAY08098,CUST1016,19829,netbanking,authentication_failed,14,6,24,1,16,1,1
PAY08099,CUST0791,6465,card,network_timeout,27,3,46,1,23,0,1
PAY08100,CUST1285,36907,wallet,bank_decline,8,5,52,1,9,0,1
PAY08101,CUST0492,13568,upi,technical_error,3,5,49,0,6,1,0
